ReviewID,CustomerID,ReviewDate,Rating,ProductID,ReviewText,SentimentScores,SentimentCategory,SentimentBucket
586,7,2023-04-11,2,17,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
587,31,2025-08-31,3,17,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
588,39,2025-09-03,3,18,Shipping was fast and the item was well-packaged.,0.0,Neutral,0.0 to 0.49
589,64,2024-03-21,3,4,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
590,27,2024-09-13,3,4,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
591,65,2024-10-29,5,12,Five stars  for the quick delivery.,0.0,Positive,0.0 to 0.49
592,100,2025-01-18,3,1,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
593,62,2025-06-12,5,8,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
594,14,2025-10-01,2,4,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
595,46,2025-09-18,4,5,Exceeded  my expectations!,0.0,Positive,0.0 to 0.49
596,48,2025-06-27,3,15,"Good quality, but could  be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
597,11,2025-09-07,5,1,The quality is top-notch.,0.0,Positive,0.0 to 0.49
598,3,2023-08-04,5,2,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
599,94,2025-08-01,5,19,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
600,65,2025-01-11,2,3,Not worth  the money.,-0.1695,Negative,-0.49 to 0.0
601,25,2025-07-31,5,11,Amazing  value for the price.,0.7351,Positive,0.5 to 1.0
602,56,2023-02-08,3,8,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
603,88,2024-07-02,5,4,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
604,87,2023-06-10,3,2,"Average experience, nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0
605,1,2023-06-17,3,3,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
606,48,2023-10-14,5,8,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
607,25,2025-07-07,3,14,"Great purchase, very satisfied.",0.8016,Mixed Positive,0.5 to 1.0
608,7,2023-03-21,4,9,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
609,40,2025-10-23,3,10,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
610,69,2025-01-29,5,3,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
611,6,2023-12-06,2,4,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
612,38,2025-06-17,4,2,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
613,48,2025-02-10,3,12,"The product is okay, but the instructions  were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
614,23,2025-01-20,3,2,"I love this product, will buy again!",0.6696,Mixed Positive,0.5 to 1.0
615,98,2025-01-08,5,1,"Excellent  product, highly recommend!",0.7773,Positive,0.5 to 1.0
616,38,2023-11-14,5,20,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
617,29,2025-12-22,4,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
618,45,2024-08-21,4,7,Shipping was fast and the item  was well-packaged.,0.0,Positive,0.0 to 0.49
619,68,2023-12-06,5,14,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
620,100,2024-10-22,5,1,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
621,70,2025-05-13,2,14,The product arrived late.,0.0,Negative,0.0 to 0.49
622,30,2025-12-22,4,4,The quality  is top-notch.,0.0,Positive,0.0 to 0.49
623,5,2025-06-15,3,1,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
624,82,2023-11-28,5,14,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
625,32,2023-02-20,5,10,"Great purchase, very  satisfied.",0.8016,Positive,0.5 to 1.0
626,38,2025-12-18,5,11,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
627,18,2023-06-26,5,6,Amazing value for  the price.,0.7351,Positive,0.5 to 1.0
628,22,2025-08-30,3,4,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
629,16,2024-07-28,5,20,Exceeded my  expectations!,0.0,Positive,0.0 to 0.49
630,31,2024-08-14,4,10,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
631,73,2024-10-30,4,12,"Good quality, but could be  cheaper.",0.2382,Positive,0.0 to 0.49
632,40,2023-02-24,3,20,"Average experience,  nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
633,52,2023-12-26,2,3,The  product arrived late.,0.0,Negative,0.0 to 0.49
634,27,2024-02-25,4,13,"Good quality, but could be  cheaper.",0.2382,Positive,0.0 to 0.49
635,85,2023-02-22,3,16,"The product is okay, but the instructions were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
636,37,2023-12-18,4,13,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
637,17,2024-08-21,3,7,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
638,63,2025-08-23,2,16,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
639,14,2024-07-07,5,12,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
640,23,2024-08-09,3,14,"The product is okay,  but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
641,58,2024-01-05,1,9,I had a bad experience with this product.,-0.5423,Negative,-1.0 to -0.5
642,53,2025-04-28,2,17,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
643,89,2024-01-07,5,16,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
644,97,2023-11-25,5,10,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
645,23,2023-11-02,5,20,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
646,75,2023-10-09,5,2,"I  love this product, will buy again!",0.6696,Positive,0.5 to 1.0
647,68,2023-01-03,4,2,Customer support was  very helpful.,0.6997,Positive,0.5 to 1.0
648,76,2023-03-19,4,5,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
649,8,2025-02-05,2,17,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
650,28,2024-11-08,4,3,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
651,38,2024-09-10,4,9,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
652,39,2025-05-06,5,19,The quality is top-notch.,0.0,Positive,0.0 to 0.49
653,66,2025-01-14,5,16,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
654,46,2023-01-01,1,8,The color was different from what was shown.,0.0,Negative,0.0 to 0.49
655,63,2023-04-06,4,16,The quality is top-notch.,0.0,Positive,0.0 to 0.49
656,17,2024-07-22,3,11,"Good quality,  but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
657,35,2025-10-18,5,11,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
658,3,2025-06-16,1,18,Not worth the  money.,-0.1695,Negative,-0.49 to 0.0
659,29,2023-03-16,5,20,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
660,62,2023-10-06,5,5,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
661,40,2025-09-20,2,18,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
662,15,2025-03-24,4,5,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
663,23,2025-05-26,5,10,"Excellent product, highly  recommend!",0.7773,Positive,0.5 to 1.0
664,31,2025-08-11,3,16,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
665,99,2024-01-03,2,12,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
666,53,2024-05-25,3,19,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
667,80,2024-01-08,4,14,The quality  is top-notch.,0.0,Positive,0.0 to 0.49
668,55,2024-04-25,5,4,"Excellent product,  highly recommend!",0.7773,Positive,0.5 to 1.0
669,19,2025-12-31,4,19,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
670,53,2024-03-31,5,13,The build quality is  impressive.,0.5106,Positive,0.5 to 1.0
671,24,2023-03-28,3,5,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
672,95,2025-02-15,5,14,"Great  purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
673,74,2025-10-16,4,12,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
674,29,2023-08-30,3,1,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
675,24,2025-02-07,2,9,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
676,6,2024-03-14,5,12,The build quality is  impressive.,0.5106,Positive,0.5 to 1.0
677,6,2024-03-29,4,17,Five  stars for the quick delivery.,0.0,Positive,0.0 to 0.49
678,49,2025-05-19,3,9,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
679,10,2025-09-29,2,8,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
680,60,2025-06-12,4,20,Exceeded my  expectations!,0.0,Positive,0.0 to 0.49
681,48,2024-03-21,5,16,The quality is top-notch.,0.0,Positive,0.0 to 0.49
682,80,2023-01-05,1,11,"Not satisfied, the product broke after a week.",-0.6288,Negative,-1.0 to -0.5
683,22,2025-04-06,3,10,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
684,92,2025-01-12,2,12,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
685,86,2024-03-22,1,14,The color was different from what was shown.,0.0,Negative,0.0 to 0.49
686,31,2023-05-09,5,17,"I  love this product, will buy again!",0.6696,Positive,0.5 to 1.0
687,86,2023-07-16,2,17,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
688,32,2025-07-07,4,12,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
689,34,2025-04-23,4,16,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
690,61,2023-10-11,4,19,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
691,40,2024-07-27,3,7,Five stars for the quick delivery.,0.0,Neutral,0.0 to 0.49
692,64,2023-12-22,3,10,Not worth the  money.,-0.1695,Mixed Negative,-0.49 to 0.0
693,58,2023-08-31,5,10,The build quality is  impressive.,0.5106,Positive,0.5 to 1.0
694,27,2024-07-05,3,13,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
695,13,2023-09-15,4,14,Customer support  was very helpful.,0.6997,Positive,0.5 to 1.0
696,48,2023-10-07,4,11,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
697,13,2024-09-21,4,7,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
698,4,2023-06-28,3,18,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
699,42,2023-01-30,3,19,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
700,14,2023-11-23,4,2,"I  love this product, will buy again!",0.6696,Positive,0.5 to 1.0
701,68,2023-01-02,5,4,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
702,92,2025-02-06,3,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
703,3,2024-04-17,5,16,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
704,8,2024-09-26,5,20,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
705,88,2025-05-25,5,11,Exceeded  my expectations!,0.0,Positive,0.0 to 0.49
706,75,2024-01-03,5,5,Exceeded my  expectations!,0.0,Positive,0.0 to 0.49
707,96,2024-08-08,2,16,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
708,70,2024-01-20,5,17,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
709,1,2023-02-25,5,16,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
710,88,2025-09-26,5,7,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
711,39,2023-12-07,5,12,"Excellent  product, highly recommend!",0.7773,Positive,0.5 to 1.0
712,53,2024-09-17,3,17,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
713,55,2024-12-12,4,12,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
714,76,2023-01-11,4,2,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
715,13,2024-03-26,4,2,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
716,64,2023-08-12,3,2,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
717,82,2025-03-07,5,1,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
718,30,2023-05-19,1,20,"Terrible customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
719,24,2025-12-03,2,4,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
720,41,2025-08-05,5,4,Shipping was fast and the item was  well-packaged.,0.0,Positive,0.0 to 0.49
721,4,2024-09-25,2,15,Not  worth the money.,-0.1695,Negative,-0.49 to 0.0
722,68,2025-10-14,4,16,The quality is top-notch.,0.0,Positive,0.0 to 0.49
723,84,2023-11-22,2,7,The product arrived late.,0.0,Negative,0.0 to 0.49
724,31,2024-01-21,4,3,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
725,13,2025-09-30,4,6,The quality is top-notch.,0.0,Positive,0.0 to 0.49
726,33,2024-10-16,5,20,Customer support was  very helpful.,0.6997,Positive,0.5 to 1.0
727,39,2025-09-24,3,1,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
728,30,2024-08-23,5,1,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
729,99,2023-03-17,1,9,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
730,67,2025-01-15,4,6,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
731,4,2023-07-13,5,7,The build  quality is impressive.,0.5106,Positive,0.5 to 1.0
732,56,2025-03-02,4,20,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
733,75,2024-11-07,4,13,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
734,63,2024-03-10,5,2,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
735,22,2024-03-02,4,15,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
736,72,2023-10-17,5,6,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
737,45,2023-10-11,3,15,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
738,3,2025-08-22,4,12,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
739,70,2023-07-05,3,18,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
740,33,2025-02-05,2,5,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
741,3,2025-05-24,3,9,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
742,84,2025-03-03,3,7,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
743,89,2023-05-15,3,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
744,63,2023-03-31,3,19,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
745,85,2024-05-17,5,12,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
746,24,2024-03-28,5,13,"I love  this product, will buy again!",0.6696,Positive,0.5 to 1.0
747,84,2023-04-27,5,1,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
748,100,2025-09-15,3,13,"Great purchase,  very satisfied.",0.8016,Mixed Positive,0.5 to 1.0
749,64,2025-06-28,2,13,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
750,3,2024-06-20,4,5,The  quality is top-notch.,0.0,Positive,0.0 to 0.49
751,58,2025-07-11,5,17,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
752,7,2024-10-11,1,12,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
753,94,2023-01-29,5,4,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
754,55,2025-07-11,4,11,The quality is top-notch.,0.0,Positive,0.0 to 0.49
755,27,2024-03-31,4,15,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
756,94,2025-03-25,4,8,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
757,8,2023-09-27,4,13,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
758,53,2024-05-23,2,1,"Average experience, nothing  special.",-0.3089,Negative,-0.49 to 0.0
759,21,2024-12-13,2,16,Product did not meet my expectations.,0.0,Negative,0.0 to 0.49
760,100,2025-12-18,3,5,Not  worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
761,49,2025-03-17,3,16,Customer support was very helpful.,0.6997,Mixed Positive,0.5 to 1.0
762,39,2025-05-31,4,13,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
763,54,2023-08-16,3,16,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
764,84,2024-07-08,1,11,"Terrible customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
765,74,2024-12-11,1,18,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
766,83,2025-07-31,4,7,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
767,48,2023-10-09,5,11,Exceeded  my expectations!,0.0,Positive,0.0 to 0.49
768,24,2023-02-18,4,16,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
769,77,2024-09-02,5,7,"Excellent product,  highly recommend!",0.7773,Positive,0.5 to 1.0
770,52,2025-02-02,4,1,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
771,32,2025-03-21,4,12,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
772,62,2023-09-13,4,4,Five  stars for the quick delivery.,0.0,Positive,0.0 to 0.49
773,17,2024-06-21,2,14,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
774,46,2025-12-10,5,6,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
775,13,2025-08-31,4,16,"Great purchase, very  satisfied.",0.8016,Positive,0.5 to 1.0
776,17,2023-01-12,5,13,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
777,81,2024-02-14,5,6,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
778,97,2025-06-11,5,7,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
779,66,2025-05-25,5,17,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
780,83,2025-10-23,5,1,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
781,68,2024-06-06,5,13,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
782,25,2024-08-19,5,3,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
783,21,2024-11-30,5,18,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
784,22,2024-12-09,2,16,"The product is okay, but the instructions were unclear.",-0.2617,Negative,-0.49 to 0.0
785,9,2025-10-11,4,10,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
786,37,2025-07-29,5,13,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
787,59,2024-08-08,3,5,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
788,83,2025-05-16,3,15,Customer support was  very helpful.,0.6997,Mixed Positive,0.5 to 1.0
789,7,2023-04-08,5,17,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
790,73,2024-06-08,4,9,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
791,11,2023-06-27,3,18,"Average experience, nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0
792,88,2023-07-29,3,14,"The product is  okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
793,53,2025-05-21,5,7,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
794,24,2024-12-03,5,17,"Excellent product, highly recommend!",0.7773,Positive,0.5 to 1.0
795,4,2024-12-16,5,14,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
796,27,2025-02-27,5,17,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
797,68,2025-02-22,5,19,The quality is  top-notch.,0.0,Positive,0.0 to 0.49
798,95,2023-08-22,2,13,"Average experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
799,96,2025-07-17,3,9,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
800,74,2024-05-23,5,8,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
801,36,2023-01-09,2,10,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
802,12,2023-03-04,5,16,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
803,6,2023-09-22,4,11,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
804,16,2025-09-22,3,8,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
805,76,2024-10-28,2,20,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
806,18,2023-08-28,5,9,The quality is top-notch.,0.0,Positive,0.0 to 0.49
807,68,2025-03-06,3,8,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
808,49,2025-12-12,3,6,"Good quality, but could be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49
809,37,2023-08-20,2,17,Product did not meet my  expectations.,0.0,Negative,0.0 to 0.49
810,56,2025-06-24,2,2,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
811,10,2024-01-28,3,2,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
812,80,2025-04-19,4,20,"I love this product, will  buy again!",0.6696,Positive,0.5 to 1.0
813,58,2024-03-28,5,15,The quality is top-notch.,0.0,Positive,0.0 to 0.49
814,93,2024-10-28,3,3,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
815,72,2025-11-19,1,6,I had a bad experience  with this product.,-0.5423,Negative,-1.0 to -0.5
816,91,2024-01-11,4,1,"Great purchase,  very satisfied.",0.8016,Positive,0.5 to 1.0
817,6,2024-11-17,3,15,Five stars for the quick delivery.,0.0,Neutral,0.0 to 0.49
818,55,2023-12-11,3,20,"Average experience, nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0
819,20,2024-05-12,4,15,Shipping was fast and the item  was well-packaged.,0.0,Positive,0.0 to 0.49
820,47,2023-04-10,3,19,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
821,98,2025-10-19,3,12,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
822,47,2023-01-28,4,15,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
823,59,2024-09-29,5,14,Five  stars for the quick delivery.,0.0,Positive,0.0 to 0.49
824,77,2024-07-30,3,13,"Good quality, but could be cheaper.",0.2382,Mixed Positive,0.0 to 0.49
825,21,2023-01-10,1,18,"Not satisfied, the product broke after a week.",-0.6288,Negative,-1.0 to -0.5
826,8,2024-10-29,4,11,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
827,84,2025-04-05,5,18,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
828,53,2025-02-28,5,20,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
829,31,2023-05-17,4,9,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
830,61,2025-07-23,2,19,"Average experience, nothing  special.",-0.3089,Negative,-0.49 to 0.0
831,48,2025-08-30,3,17,Not worth the money.,-0.1695,Mixed Negative,-0.49 to 0.0
832,44,2024-04-23,3,17,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
833,31,2023-08-29,5,18,Exceeded my  expectations!,0.0,Positive,0.0 to 0.49
834,74,2025-09-21,2,1,"Average  experience, nothing special.",-0.3089,Negative,-0.49 to 0.0
835,12,2024-05-07,5,12,Exceeded my expectations!,0.0,Positive,0.0 to 0.49
836,52,2023-10-25,1,9,Product did  not meet my expectations.,0.0,Negative,0.0 to 0.49
837,19,2023-12-11,5,16,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
838,61,2024-04-21,5,17,Shipping was fast and the  item was well-packaged.,0.0,Positive,0.0 to 0.49
839,79,2024-08-02,4,7,Shipping  was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
840,44,2023-01-30,4,10,The quality is top-notch.,0.0,Positive,0.0 to 0.49
841,88,2023-08-25,3,10,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
842,70,2024-10-03,5,17,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
843,51,2025-08-28,2,13,Not worth  the money.,-0.1695,Negative,-0.49 to 0.0
844,66,2023-07-01,4,10,"I love this product, will  buy again!",0.6696,Positive,0.5 to 1.0
845,89,2023-07-26,3,7,"The product is okay, but the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
846,17,2024-04-22,4,17,The quality is top-notch.,0.0,Positive,0.0 to 0.49
847,6,2025-05-29,1,5,"Terrible customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
848,6,2023-03-08,1,18,The product stopped working after a month.,-0.2263,Negative,-0.49 to 0.0
849,78,2025-02-01,2,10,"Good quality, but could be cheaper.",0.2382,Mixed Negative,0.0 to 0.49
850,89,2023-07-24,4,12,The quality is top-notch.,0.0,Positive,0.0 to 0.49
851,31,2025-11-29,5,12,The quality is top-notch.,0.0,Positive,0.0 to 0.49
852,37,2024-12-03,4,11,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
853,42,2023-05-19,3,11,"The product is okay, but  the instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
854,7,2025-06-09,5,5,Shipping was fast  and the item was well-packaged.,0.0,Positive,0.0 to 0.49
855,2,2024-01-08,2,7,Not worth the money.,-0.1695,Negative,-0.49 to 0.0
856,23,2023-01-03,5,6,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
857,11,2023-10-17,4,15,"Great purchase, very satisfied.",0.8016,Positive,0.5 to 1.0
858,92,2025-05-05,3,17,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
859,6,2024-06-25,5,19,Amazing value for the price.,0.7351,Positive,0.5 to 1.0
860,27,2025-01-26,3,5,Not worth  the money.,-0.1695,Mixed Negative,-0.49 to 0.0
861,70,2024-04-18,5,8,"I love this product, will buy again!",0.6696,Positive,0.5 to 1.0
862,4,2025-01-17,2,10,Disappointed with the performance.,-0.4767,Negative,-0.49 to 0.0
863,93,2025-07-05,3,5,"The product is okay, but the  instructions were unclear.",-0.2617,Mixed Negative,-0.49 to 0.0
864,85,2025-01-16,4,1,Customer support was very  helpful.,0.6997,Positive,0.5 to 1.0
865,17,2025-03-03,4,13,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
866,36,2025-03-03,5,16,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
867,7,2023-07-20,1,8,"Terrible customer service, would not buy again.",-0.4767,Negative,-0.49 to 0.0
868,10,2024-11-01,4,14,Customer support was very helpful.,0.6997,Positive,0.5 to 1.0
869,18,2023-02-02,4,3,Five stars for the quick delivery.,0.0,Positive,0.0 to 0.49
870,19,2023-03-19,3,2,"Average experience, nothing special.",-0.3089,Mixed Negative,-0.49 to 0.0
871,3,2024-03-20,5,5,The  build quality is impressive.,0.5106,Positive,0.5 to 1.0
872,96,2025-04-14,2,3,Product did  not meet my expectations.,0.0,Negative,0.0 to 0.49
873,82,2025-06-21,5,15,Shipping was fast and the item was well-packaged.,0.0,Positive,0.0 to 0.49
874,78,2025-11-09,4,8,The build quality is impressive.,0.5106,Positive,0.5 to 1.0
875,44,2023-11-27,4,20,"Good quality, but could be cheaper.",0.2382,Positive,0.0 to 0.49
